Study Name	Eurofer
Sample Name	HT_weld_2022-06-06
Run Name	200C_spot1
Operator	Ben
Date	6/6/2022
Time	10:26
Sign	FIX
Grating Spacing	06.40um
Channel	3
Number Traces	10000
Files in Batch	1
Batch Number	1
dt	50.000001E-12
time stamp (ms)	10:26:41
	
Time	Amplitude
2.420000E-7	5.539680E-3
2.420500E-7	5.644170E-3
2.421000E-7	5.722966E-3
2.421500E-7	5.752086E-3
2.422000E-7	5.736670E-3
2.422500E-7	5.738383E-3
2.423000E-7	5.669865E-3
2.423500E-7	5.580791E-3
2.424000E-7	5.478014E-3
2.424500E-7	5.364960E-3
2.425000E-7	5.299867E-3
2.425500E-7	5.265608E-3
2.426000E-7	5.269034E-3
2.426500E-7	5.275886E-3
2.427000E-7	5.263896E-3
2.427500E-7	5.258757E-3
2.428000E-7	5.248479E-3
2.428500E-7	5.198803E-3
2.429000E-7	5.118295E-3
2.429500E-7	4.976120E-3
2.430000E-7	4.811677E-3
2.430500E-7	4.624965E-3
2.431000E-7	4.426263E-3
2.431500E-7	4.217283E-3
2.432000E-7	4.032284E-3
2.432500E-7	3.919230E-3
2.433000E-7	3.912378E-3
2.433500E-7	3.989461E-3
2.434000E-7	4.107654E-3
2.434500E-7	4.313208E-3
2.435000E-7	4.527327E-3
2.435500E-7	4.773992E-3
2.436000E-7	5.012092E-3
2.436500E-7	5.255331E-3
2.437000E-7	5.460885E-3
2.437500E-7	5.606486E-3
2.438000E-7	5.704124E-3
2.438500E-7	5.769216E-3
2.439000E-7	5.760651E-3
2.439500E-7	5.671578E-3
2.440000E-7	5.572227E-3
2.440500E-7	5.438616E-3
2.441000E-7	5.293016E-3
2.441500E-7	5.179961E-3
2.442000E-7	5.072045E-3
2.442500E-7	4.970981E-3
2.443000E-7	4.917880E-3
2.443500E-7	4.904176E-3
2.444000E-7	4.967555E-3
2.444500E-7	5.048064E-3
2.445000E-7	5.157693E-3
2.445500E-7	5.306719E-3
2.446000E-7	5.457459E-3
2.446500E-7	5.589356E-3
2.447000E-7	5.681855E-3
2.447500E-7	5.762364E-3
2.448000E-7	5.719540E-3
2.448500E-7	5.663013E-3
2.449000E-7	5.575652E-3
2.449500E-7	5.467737E-3
2.450000E-7	5.402644E-3
2.450500E-7	5.332414E-3
2.451000E-7	5.274173E-3
2.451500E-7	5.258757E-3
2.452000E-7	5.203942E-3
2.452500E-7	5.179961E-3
2.453000E-7	5.190239E-3
2.453500E-7	5.202229E-3
2.454000E-7	5.214220E-3
2.454500E-7	5.215933E-3
2.455000E-7	5.255331E-3
2.455500E-7	5.248479E-3
2.456000E-7	5.222785E-3
2.456500E-7	5.202229E-3
2.457000E-7	5.159406E-3
2.457500E-7	5.121721E-3
2.458000E-7	5.096026E-3
2.458500E-7	5.037786E-3
2.459000E-7	4.984685E-3
2.459500E-7	4.960703E-3
2.460000E-7	4.974407E-3
2.460500E-7	4.936722E-3
2.461000E-7	4.962416E-3
2.461500E-7	5.058342E-3
2.462000E-7	5.159406E-3
2.462500E-7	5.236488E-3
2.463000E-7	5.274173E-3
2.463500E-7	5.332414E-3
2.464000E-7	5.354682E-3
2.464500E-7	5.430052E-3
2.465000E-7	5.464311E-3
2.465500E-7	5.501996E-3
2.466000E-7	5.512273E-3
2.466500E-7	5.544819E-3
2.467000E-7	5.584217E-3
2.467500E-7	5.597921E-3
2.468000E-7	5.579078E-3
2.468500E-7	5.544819E-3
2.469000E-7	5.529403E-3
2.469500E-7	5.510560E-3
2.470000E-7	5.505421E-3
2.470500E-7	5.544819E-3
2.471000E-7	5.592782E-3
2.471500E-7	5.651022E-3
2.472000E-7	5.656161E-3
2.472500E-7	5.673291E-3
2.473000E-7	5.639032E-3
2.473500E-7	5.613337E-3
2.474000E-7	5.577365E-3
2.474500E-7	5.585930E-3
2.475000E-7	5.580791E-3
2.475500E-7	5.532829E-3
2.476000E-7	5.522551E-3
2.476500E-7	5.524264E-3
2.477000E-7	5.459172E-3
2.477500E-7	5.376950E-3
2.478000E-7	5.344404E-3
2.478500E-7	5.301580E-3
2.479000E-7	5.328988E-3
2.479500E-7	5.373524E-3
2.480000E-7	5.430052E-3
2.480500E-7	5.525977E-3
2.481000E-7	5.577365E-3
2.481500E-7	5.621902E-3
2.482000E-7	5.647596E-3
2.482500E-7	5.642457E-3
2.483000E-7	5.609911E-3
2.483500E-7	5.591069E-3
2.484000E-7	5.532829E-3
2.484500E-7	5.496857E-3
2.485000E-7	5.474588E-3
2.485500E-7	5.435191E-3
2.486000E-7	5.412922E-3
2.486500E-7	5.402644E-3
2.487000E-7	5.392367E-3
2.487500E-7	5.373524E-3
2.488000E-7	5.366673E-3
2.488500E-7	5.340978E-3
2.489000E-7	5.316997E-3
2.489500E-7	5.263896E-3
2.490000E-7	5.241627E-3
2.490500E-7	5.224498E-3
2.491000E-7	5.176535E-3
2.491500E-7	5.143989E-3
2.492000E-7	5.094313E-3
2.492500E-7	5.049777E-3
2.493000E-7	5.060054E-3
2.493500E-7	5.128572E-3
2.494000E-7	5.226211E-3
2.494500E-7	5.364960E-3
2.495000E-7	5.500283E-3
2.495500E-7	5.656161E-3
2.496000E-7	5.818891E-3
2.496500E-7	5.961066E-3
2.497000E-7	6.103241E-3
2.497500E-7	6.212870E-3
2.498000E-7	6.272823E-3
2.498500E-7	6.303656E-3
2.499000E-7	6.265971E-3
2.499500E-7	6.168333E-3
2.500000E-7	6.068982E-3
2.500500E-7	5.909678E-3
2.501000E-7	5.681855E-3
2.501500E-7	5.450607E-3
2.502000E-7	5.233062E-3
2.502500E-7	5.027508E-3
2.503000E-7	4.852787E-3
2.503500E-7	4.707187E-3
2.504000E-7	4.592419E-3
2.504500E-7	4.534179E-3
2.505000E-7	4.539318E-3
2.505500E-7	4.577003E-3
2.506000E-7	4.638669E-3
2.506500E-7	4.732881E-3
2.507000E-7	4.869917E-3
2.507500E-7	5.044638E-3
2.508000E-7	5.239914E-3
2.508500E-7	5.418061E-3
2.509000E-7	5.531116E-3
2.509500E-7	5.572227E-3
2.510000E-7	5.543106E-3
2.510500E-7	5.531116E-3
2.511000E-7	5.459172E-3
2.511500E-7	5.359821E-3
2.512000E-7	5.269034E-3
2.512500E-7	5.190239E-3
2.513000E-7	5.120008E-3
2.513500E-7	5.054916E-3
2.514000E-7	4.979546E-3
2.514500E-7	4.892185E-3
2.515000E-7	4.868204E-3
2.515500E-7	4.847649E-3
2.516000E-7	4.892185E-3
2.516500E-7	4.953852E-3
2.517000E-7	5.015518E-3
2.517500E-7	5.109730E-3
2.518000E-7	5.203942E-3
2.518500E-7	5.301580E-3
2.519000E-7	5.364960E-3
2.519500E-7	5.435191E-3
2.520000E-7	5.438616E-3
2.520500E-7	5.424913E-3
2.521000E-7	5.358108E-3
2.521500E-7	5.229637E-3
2.522000E-7	5.131998E-3
2.522500E-7	5.046351E-3
2.523000E-7	5.039499E-3
2.523500E-7	5.030934E-3
2.524000E-7	5.066906E-3
2.524500E-7	5.140563E-3
2.525000E-7	5.186813E-3
2.525500E-7	5.231349E-3
2.526000E-7	5.287877E-3
2.526500E-7	5.351256E-3
2.527000E-7	5.430052E-3
2.527500E-7	5.525977E-3
2.528000E-7	5.513986E-3
2.528500E-7	5.495144E-3
2.529000E-7	5.414635E-3
2.529500E-7	5.339265E-3
2.530000E-7	5.174822E-3
2.530500E-7	5.017231E-3
2.531000E-7	4.926444E-3
2.531500E-7	4.839084E-3
2.532000E-7	4.770566E-3
2.532500E-7	4.775705E-3
2.533000E-7	4.828806E-3
2.533500E-7	4.859639E-3
2.534000E-7	4.907602E-3
2.534500E-7	4.914454E-3
2.535000E-7	4.883621E-3
2.535500E-7	4.875056E-3
2.536000E-7	4.866491E-3
2.536500E-7	4.847649E-3
2.537000E-7	4.840797E-3
2.537500E-7	4.797973E-3
2.538000E-7	4.773992E-3
2.538500E-7	4.787695E-3
2.539000E-7	4.806538E-3
2.539500E-7	4.839084E-3
2.540000E-7	4.945287E-3
2.540500E-7	5.037786E-3
2.541000E-7	5.152554E-3
2.541500E-7	5.226211E-3
2.542000E-7	5.258757E-3
2.542500E-7	5.306719E-3
2.543000E-7	5.299867E-3
2.543500E-7	5.255331E-3
2.544000E-7	5.169683E-3
2.544500E-7	5.080610E-3
2.545000E-7	4.952139E-3
2.545500E-7	4.844223E-3
2.546000E-7	4.777418E-3
2.546500E-7	4.727742E-3
2.547000E-7	4.696909E-3
2.547500E-7	4.674641E-3
2.548000E-7	4.691770E-3
2.548500E-7	4.681492E-3
2.549000E-7	4.703761E-3
2.549500E-7	4.765427E-3
2.550000E-7	4.823667E-3
2.550500E-7	4.881908E-3
2.551000E-7	4.878482E-3
2.551500E-7	4.847649E-3
2.552000E-7	4.806538E-3
2.552500E-7	4.784269E-3
2.553000E-7	4.726029E-3
2.553500E-7	4.679780E-3
2.554000E-7	4.650659E-3
2.554500E-7	4.575290E-3
2.555000E-7	4.522188E-3
2.555500E-7	4.470800E-3
2.556000E-7	4.400569E-3
2.556500E-7	4.374874E-3
2.557000E-7	4.345754E-3
2.557500E-7	4.338902E-3
2.558000E-7	4.361171E-3
2.558500E-7	4.434828E-3
2.559000E-7	4.463948E-3
2.559500E-7	4.499920E-3
2.560000E-7	4.542744E-3
2.560500E-7	4.638669E-3
2.561000E-7	4.756862E-3
2.561500E-7	4.806538E-3
2.562000E-7	4.861352E-3
2.562500E-7	4.902463E-3
2.563000E-7	4.890472E-3
2.563500E-7	4.857926E-3
2.564000E-7	4.762001E-3
2.564500E-7	4.635243E-3
2.565000E-7	4.503346E-3
2.565500E-7	4.338902E-3
2.566000E-7	4.179598E-3
2.566500E-7	4.087099E-3
2.567000E-7	4.020294E-3
2.567500E-7	3.996312E-3
2.568000E-7	4.045988E-3
2.568500E-7	4.133348E-3
2.569000E-7	4.261820E-3
2.569500E-7	4.436541E-3
2.570000E-7	4.606123E-3
2.570500E-7	4.821954E-3
2.571000E-7	4.988111E-3
2.571500E-7	5.138850E-3
2.572000E-7	5.198803E-3
2.572500E-7	5.200516E-3
2.573000E-7	5.159406E-3
2.573500E-7	5.121721E-3
2.574000E-7	4.994962E-3
2.574500E-7	4.847649E-3
2.575000E-7	4.726029E-3
2.575500E-7	4.616400E-3
2.576000E-7	4.458809E-3
2.576500E-7	4.388578E-3
2.577000E-7	4.328625E-3
2.577500E-7	4.306356E-3
2.578000E-7	4.337190E-3
2.578500E-7	4.393717E-3
2.579000E-7	4.436541E-3
2.579500E-7	4.551308E-3
2.580000E-7	4.652372E-3
2.580500E-7	4.712326E-3
2.581000E-7	4.767140E-3
2.581500E-7	4.758575E-3
2.582000E-7	4.775705E-3
2.582500E-7	4.727742E-3
2.583000E-7	4.642095E-3
2.583500E-7	4.544456E-3
2.584000E-7	4.433115E-3
2.584500E-7	4.309782E-3
2.585000E-7	4.196728E-3
2.585500E-7	4.095664E-3
2.586000E-7	4.068256E-3
2.586500E-7	4.056266E-3
2.587000E-7	4.061405E-3
2.587500E-7	4.092238E-3
2.588000E-7	4.150478E-3
2.588500E-7	4.232700E-3
2.589000E-7	4.340615E-3
2.589500E-7	4.487929E-3
2.590000E-7	4.604410E-3
2.590500E-7	4.698622E-3
2.591000E-7	4.792834E-3
2.591500E-7	4.835658E-3
2.592000E-7	4.827093E-3
2.592500E-7	4.746585E-3
2.593000E-7	4.630104E-3
2.593500E-7	4.477651E-3
2.594000E-7	4.297792E-3
2.594500E-7	4.097377E-3
2.595000E-7	3.926082E-3
2.595500E-7	3.754787E-3
2.596000E-7	3.670852E-3
2.596500E-7	3.657148E-3
2.597000E-7	3.677704E-3
2.597500E-7	3.722240E-3
2.598000E-7	3.795897E-3
2.598500E-7	3.862702E-3
2.599000E-7	3.970618E-3
2.599500E-7	4.032284E-3
2.600000E-7	4.069969E-3
2.600500E-7	4.068256E-3
2.601000E-7	4.004877E-3
2.601500E-7	3.905526E-3
2.602000E-7	3.787333E-3
2.602500E-7	3.682843E-3
2.603000E-7	3.616038E-3
2.603500E-7	3.576640E-3
2.604000E-7	3.619463E-3
2.604500E-7	3.718815E-3
2.605000E-7	3.818166E-3
2.605500E-7	3.955202E-3
2.606000E-7	4.133348E-3
2.606500E-7	4.280662E-3
2.607000E-7	4.436541E-3
2.607500E-7	4.551308E-3
2.608000E-7	4.638669E-3
2.608500E-7	4.681492E-3
2.609000E-7	4.691770E-3
2.609500E-7	4.628391E-3
2.610000E-7	4.527327E-3
2.610500E-7	4.441679E-3
2.611000E-7	4.378300E-3
2.611500E-7	4.313208E-3
2.612000E-7	4.342328E-3
2.612500E-7	4.419411E-3
2.613000E-7	4.475938E-3
2.613500E-7	4.559873E-3
2.614000E-7	4.604410E-3
2.614500E-7	4.635243E-3
2.615000E-7	4.648946E-3
2.615500E-7	4.690057E-3
2.616000E-7	4.707187E-3
2.616500E-7	4.703761E-3
2.617000E-7	4.659224E-3
2.617500E-7	4.597558E-3
2.618000E-7	4.515336E-3
2.618500E-7	4.403995E-3
2.619000E-7	4.270384E-3
2.619500E-7	4.141913E-3
2.620000E-7	4.010016E-3
2.620500E-7	3.857564E-3
2.621000E-7	3.717102E-3
2.621500E-7	3.607473E-3
2.622000E-7	3.494418E-3
2.622500E-7	3.419048E-3
2.623000E-7	3.391641E-3
2.623500E-7	3.393354E-3
2.624000E-7	3.427613E-3
2.624500E-7	3.494418E-3
2.625000E-7	3.609186E-3
2.625500E-7	3.711963E-3
2.626000E-7	3.871267E-3
2.626500E-7	4.020294E-3
2.627000E-7	4.179598E-3
2.627500E-7	4.296079E-3
2.628000E-7	4.374874E-3
2.628500E-7	4.436541E-3
2.629000E-7	4.470800E-3
2.629500E-7	4.463948E-3
2.630000E-7	4.450244E-3
2.630500E-7	4.395430E-3
2.631000E-7	4.350893E-3
2.631500E-7	4.323486E-3
2.632000E-7	4.260107E-3
2.632500E-7	4.184737E-3
2.633000E-7	4.143626E-3
2.633500E-7	4.092238E-3
2.634000E-7	4.066543E-3
2.634500E-7	4.028859E-3
2.635000E-7	3.972331E-3
2.635500E-7	3.927794E-3
2.636000E-7	3.919230E-3
2.636500E-7	3.912378E-3
2.637000E-7	3.884971E-3
2.637500E-7	3.917517E-3
2.638000E-7	3.895248E-3
2.638500E-7	3.879832E-3
2.639000E-7	3.884971E-3
2.639500E-7	3.862702E-3
2.640000E-7	3.860989E-3
2.640500E-7	3.910665E-3
2.641000E-7	3.917517E-3
2.641500E-7	3.920943E-3
2.642000E-7	4.010016E-3
2.642500E-7	4.078534E-3
2.643000E-7	4.129923E-3
2.643500E-7	4.227561E-3
2.644000E-7	4.265246E-3
2.644500E-7	4.318347E-3
2.645000E-7	4.376587E-3
2.645500E-7	4.410846E-3
2.646000E-7	4.395430E-3
2.646500E-7	4.405708E-3
2.647000E-7	4.364597E-3
2.647500E-7	4.299505E-3
2.648000E-7	4.261820E-3
2.648500E-7	4.183024E-3
2.649000E-7	4.157330E-3
2.649500E-7	4.165895E-3
2.650000E-7	4.196728E-3
2.650500E-7	4.256681E-3
2.651000E-7	4.357745E-3
2.651500E-7	4.477651E-3
2.652000E-7	4.547882E-3
2.652500E-7	4.638669E-3
2.653000E-7	4.695196E-3
2.653500E-7	4.693483E-3
2.654000E-7	4.672928E-3
2.654500E-7	4.631817E-3
2.655000E-7	4.547882E-3
2.655500E-7	4.405708E-3
2.656000E-7	4.246403E-3
2.656500E-7	4.121358E-3
2.657000E-7	3.998025E-3
2.657500E-7	3.884971E-3
2.658000E-7	3.773629E-3
2.658500E-7	3.682843E-3
2.659000E-7	3.672565E-3
2.659500E-7	3.665713E-3
2.660000E-7	3.703398E-3
2.660500E-7	3.741083E-3
2.661000E-7	3.823305E-3
2.661500E-7	3.924369E-3
2.662000E-7	3.999738E-3
2.662500E-7	4.123071E-3
2.663000E-7	4.205292E-3
2.663500E-7	4.277236E-3
2.664000E-7	4.265246E-3
2.664500E-7	4.236125E-3
2.665000E-7	4.174459E-3
2.665500E-7	4.126497E-3
2.666000E-7	4.056266E-3
2.666500E-7	4.027146E-3
2.667000E-7	3.962053E-3
2.667500E-7	3.910665E-3
2.668000E-7	3.915804E-3
2.668500E-7	3.950063E-3
2.669000E-7	4.045988E-3
2.669500E-7	4.160756E-3
2.670000E-7	4.278949E-3
2.670500E-7	4.350893E-3
2.671000E-7	4.429689E-3
2.671500E-7	4.496494E-3
2.672000E-7	4.515336E-3
2.672500E-7	4.553021E-3
2.673000E-7	4.571864E-3
2.673500E-7	4.566725E-3
2.674000E-7	4.498207E-3
2.674500E-7	4.417698E-3
2.675000E-7	4.311495E-3
2.675500E-7	4.196728E-3
2.676000E-7	4.076821E-3
2.676500E-7	3.960341E-3
2.677000E-7	3.874693E-3
2.677500E-7	3.766777E-3
2.678000E-7	3.710250E-3
2.678500E-7	3.706824E-3
2.679000E-7	3.679417E-3
2.679500E-7	3.701685E-3
2.680000E-7	3.753074E-3
2.680500E-7	3.797610E-3
2.681000E-7	3.867841E-3
2.681500E-7	3.912378E-3
2.682000E-7	3.960341E-3
2.682500E-7	4.004877E-3
2.683000E-7	4.068256E-3
2.683500E-7	4.153904E-3
2.684000E-7	4.246403E-3
2.684500E-7	4.314921E-3
2.685000E-7	4.366310E-3
2.685500E-7	4.436541E-3
2.686000E-7	4.463948E-3
2.686500E-7	4.450244E-3
2.687000E-7	4.400569E-3
2.687500E-7	4.349180E-3
2.688000E-7	4.266959E-3
2.688500E-7	4.225848E-3
2.689000E-7	4.186450E-3
2.689500E-7	4.152191E-3
2.690000E-7	4.116219E-3
2.690500E-7	4.133348E-3
2.691000E-7	4.129923E-3
2.691500E-7	4.174459E-3
2.692000E-7	4.186450E-3
2.692500E-7	4.169320E-3
2.693000E-7	4.124784E-3
2.693500E-7	4.099089E-3
2.694000E-7	4.104228E-3
2.694500E-7	4.095664E-3
2.695000E-7	4.105941E-3
2.695500E-7	4.095664E-3
2.696000E-7	4.157330E-3
2.696500E-7	4.212144E-3
2.697000E-7	4.285801E-3
2.697500E-7	4.352606E-3
2.698000E-7	4.422837E-3
2.698500E-7	4.520475E-3
2.699000E-7	4.494781E-3
2.699500E-7	4.470800E-3
2.700000E-7	4.446818E-3
2.700500E-7	4.359458E-3
2.701000E-7	4.239551E-3
2.701500E-7	4.147052E-3
2.702000E-7	4.068256E-3
2.702500E-7	4.018581E-3
2.703000E-7	4.001451E-3
2.703500E-7	4.052840E-3
2.704000E-7	4.157330E-3
2.704500E-7	4.282375E-3
2.705000E-7	4.378300E-3
2.705500E-7	4.479364E-3
2.706000E-7	4.582141E-3
2.706500E-7	4.611262E-3
2.707000E-7	4.635243E-3
2.707500E-7	4.631817E-3
2.708000E-7	4.609549E-3
2.708500E-7	4.491355E-3
2.709000E-7	4.357745E-3
2.709500E-7	4.205292E-3
2.710000E-7	4.030571E-3
2.710500E-7	3.881545E-3
2.711000E-7	3.789046E-3
2.711500E-7	3.675991E-3
2.712000E-7	3.566362E-3
2.712500E-7	3.465298E-3
2.713000E-7	3.393354E-3
2.713500E-7	3.323123E-3
2.714000E-7	3.278586E-3
2.714500E-7	3.270022E-3
2.715000E-7	3.307707E-3
2.715500E-7	3.403632E-3
2.716000E-7	3.475576E-3
2.716500E-7	3.561223E-3
2.717000E-7	3.706824E-3
2.717500E-7	3.804462E-3
2.718000E-7	3.912378E-3
2.718500E-7	4.004877E-3
2.719000E-7	4.071682E-3
2.719500E-7	4.131636E-3
2.720000E-7	4.155617E-3
2.720500E-7	4.092238E-3
2.721000E-7	4.022007E-3
2.721500E-7	3.920943E-3
2.722000E-7	3.790758E-3
2.722500E-7	3.718815E-3
2.723000E-7	3.664000E-3
2.723500E-7	3.610899E-3
2.724000E-7	3.595482E-3
2.724500E-7	3.612612E-3
2.725000E-7	3.653722E-3
2.725500E-7	3.694833E-3
2.726000E-7	3.794184E-3
2.726500E-7	3.879832E-3
2.727000E-7	3.967192E-3
2.727500E-7	4.085386E-3
2.728000E-7	4.162469E-3
2.728500E-7	4.263533E-3
2.729000E-7	4.285801E-3
2.729500E-7	4.292653E-3
2.730000E-7	4.260107E-3
2.730500E-7	4.248116E-3
2.731000E-7	4.198441E-3
2.731500E-7	4.171033E-3
2.732000E-7	4.126497E-3
2.732500E-7	4.059692E-3
2.733000E-7	4.039136E-3
2.733500E-7	4.015155E-3
2.734000E-7	3.999738E-3
2.734500E-7	3.974044E-3
2.735000E-7	4.004877E-3
2.735500E-7	4.081960E-3
2.736000E-7	4.193302E-3
2.736500E-7	4.323486E-3
2.737000E-7	4.431402E-3
2.737500E-7	4.534179E-3
2.738000E-7	4.595845E-3
2.738500E-7	4.654085E-3
2.739000E-7	4.657511E-3
2.739500E-7	4.611262E-3
2.740000E-7	4.517049E-3
2.740500E-7	4.397143E-3
2.741000E-7	4.239551E-3
2.741500E-7	4.071682E-3
2.742000E-7	3.948350E-3
2.742500E-7	3.830156E-3
2.743000E-7	3.799323E-3
2.743500E-7	3.765064E-3
2.744000E-7	3.756499E-3
2.744500E-7	3.744509E-3
2.745000E-7	3.735944E-3
2.745500E-7	3.751361E-3
2.746000E-7	3.754787E-3
2.746500E-7	3.792471E-3
2.747000E-7	3.845573E-3
2.747500E-7	3.931220E-3
2.748000E-7	3.975757E-3
2.748500E-7	4.025433E-3
2.749000E-7	4.040849E-3
2.749500E-7	4.099089E-3
2.750000E-7	4.128210E-3
2.750500E-7	4.141913E-3
2.751000E-7	4.088812E-3
2.751500E-7	4.056266E-3
2.752000E-7	4.028859E-3
2.752500E-7	3.980896E-3
2.753000E-7	3.886684E-3
2.753500E-7	3.801036E-3
2.754000E-7	3.759925E-3
2.754500E-7	3.756499E-3
2.755000E-7	3.806175E-3
2.755500E-7	3.879832E-3
2.756000E-7	3.951776E-3
2.756500E-7	3.967192E-3
2.757000E-7	3.977470E-3
2.757500E-7	3.974044E-3
2.758000E-7	3.955202E-3
2.758500E-7	3.910665E-3
2.759000E-7	3.898674E-3
2.759500E-7	3.876406E-3
2.760000E-7	3.848999E-3
2.760500E-7	3.891823E-3
2.761000E-7	3.908952E-3
2.761500E-7	3.951776E-3
2.762000E-7	4.022007E-3
2.762500E-7	4.063118E-3
2.763000E-7	4.059692E-3
2.763500E-7	4.045988E-3
2.764000E-7	4.010016E-3
2.764500E-7	3.980896E-3
2.765000E-7	3.956915E-3
2.765500E-7	3.941498E-3
2.766000E-7	3.912378E-3
2.766500E-7	3.902100E-3
2.767000E-7	3.920943E-3
2.767500E-7	3.946637E-3
2.768000E-7	3.998025E-3
2.768500E-7	4.093951E-3
2.769000E-7	4.201866E-3
2.769500E-7	4.301218E-3
2.770000E-7	4.402282E-3
2.770500E-7	4.491355E-3
2.771000E-7	4.558160E-3
2.771500E-7	4.582141E-3
2.772000E-7	4.600984E-3
2.772500E-7	4.549595E-3
2.773000E-7	4.491355E-3
2.773500E-7	4.426263E-3
2.774000E-7	4.297792E-3
2.774500E-7	4.201866E-3
2.775000E-7	4.133348E-3
2.775500E-7	4.090525E-3
2.776000E-7	4.052840E-3
2.776500E-7	4.015155E-3
2.777000E-7	3.962053E-3
2.777500E-7	3.968905E-3
2.778000E-7	3.965479E-3
2.778500E-7	3.962053E-3
2.779000E-7	3.902100E-3
2.779500E-7	3.876406E-3
2.780000E-7	3.876406E-3
2.780500E-7	3.883258E-3
2.781000E-7	3.946637E-3
2.781500E-7	3.991174E-3
2.782000E-7	4.068256E-3
2.782500E-7	4.145339E-3
2.783000E-7	4.241264E-3
2.783500E-7	4.306356E-3
2.784000E-7	4.338902E-3
2.784500E-7	4.311495E-3
2.785000E-7	4.258394E-3
2.785500E-7	4.153904E-3
2.786000E-7	4.032284E-3
2.786500E-7	3.903813E-3
2.787000E-7	3.787333E-3
2.787500E-7	3.677704E-3
2.788000E-7	3.552658E-3
2.788500E-7	3.393354E-3
2.789000E-7	3.225485E-3
2.789500E-7	3.127847E-3
2.790000E-7	3.079884E-3
2.790500E-7	3.067894E-3
2.791000E-7	3.079884E-3
2.791500E-7	3.191226E-3
2.792000E-7	3.321410E-3
2.792500E-7	3.431039E-3
2.793000E-7	3.564649E-3
2.793500E-7	3.681130E-3
2.794000E-7	3.782194E-3
2.794500E-7	3.838721E-3
2.795000E-7	3.878119E-3
2.795500E-7	3.922656E-3
2.796000E-7	3.890110E-3
2.796500E-7	3.826730E-3
2.797000E-7	3.717102E-3
2.797500E-7	3.552658E-3
2.798000E-7	3.386502E-3
2.798500E-7	3.220346E-3
2.799000E-7	3.062755E-3
2.799500E-7	2.951413E-3
2.800000E-7	2.896599E-3
2.800500E-7	2.889747E-3
2.801000E-7	2.982246E-3
2.801500E-7	3.155254E-3
2.802000E-7	3.355669E-3
2.802500E-7	3.580066E-3
2.803000E-7	3.771916E-3
2.803500E-7	3.936359E-3
2.804000E-7	4.092238E-3
2.804500E-7	4.177885E-3
2.805000E-7	4.258394E-3
2.805500E-7	4.347467E-3
2.806000E-7	4.369736E-3
2.806500E-7	4.354319E-3
2.807000E-7	4.333764E-3
2.807500E-7	4.309782E-3
2.808000E-7	4.301218E-3
2.808500E-7	4.338902E-3
2.809000E-7	4.441679E-3
2.809500E-7	4.534179E-3
2.810000E-7	4.669502E-3
2.810500E-7	4.815103E-3
2.811000E-7	4.916167E-3
2.811500E-7	5.003527E-3
2.812000E-7	5.012092E-3
2.812500E-7	4.941861E-3
2.813000E-7	4.808251E-3
2.813500E-7	4.630104E-3
2.814000E-7	4.417698E-3
2.814500E-7	4.201866E-3
2.815000E-7	4.010016E-3
2.815500E-7	3.806175E-3
2.816000E-7	3.730805E-3
2.816500E-7	3.655435E-3
2.817000E-7	3.573214E-3
2.817500E-7	3.554371E-3
2.818000E-7	3.557797E-3
2.818500E-7	3.538955E-3
2.819000E-7	3.494418E-3
2.819500E-7	3.487566E-3
2.820000E-7	3.489279E-3
2.820500E-7	3.496131E-3
2.821000E-7	3.494418E-3
2.821500E-7	3.513261E-3
2.822000E-7	3.547520E-3
2.822500E-7	3.588630E-3
2.823000E-7	3.638306E-3
2.823500E-7	3.763351E-3
2.824000E-7	3.867841E-3
2.824500E-7	3.963766E-3
2.825000E-7	4.080247E-3
2.825500E-7	4.159043E-3
2.826000E-7	4.188163E-3
2.826500E-7	4.135061E-3
2.827000E-7	4.090525E-3
2.827500E-7	3.996312E-3
2.828000E-7	3.908952E-3
2.828500E-7	3.886684E-3
2.829000E-7	3.908952E-3
2.829500E-7	3.926082E-3
2.830000E-7	4.016868E-3
2.830500E-7	4.088812E-3
2.831000E-7	4.174459E-3
2.831500E-7	4.270384E-3
2.832000E-7	4.374874E-3
2.832500E-7	4.427976E-3
2.833000E-7	4.481077E-3
2.833500E-7	4.477651E-3
2.834000E-7	4.439967E-3
2.834500E-7	4.390291E-3
2.835000E-7	4.326912E-3
2.835500E-7	4.280662E-3
2.836000E-7	4.210431E-3
2.836500E-7	4.090525E-3
2.837000E-7	3.996312E-3
2.837500E-7	3.891823E-3
2.838000E-7	3.813027E-3
2.838500E-7	3.759925E-3
2.839000E-7	3.723953E-3
2.839500E-7	3.723953E-3
2.840000E-7	3.705111E-3
2.840500E-7	3.744509E-3
2.841000E-7	3.768490E-3
2.841500E-7	3.782194E-3
2.842000E-7	3.749648E-3
2.842500E-7	3.675991E-3
2.843000E-7	3.609186E-3
2.843500E-7	3.525251E-3
2.844000E-7	3.403632E-3
2.844500E-7	3.278586E-3
2.845000E-7	3.186087E-3
2.845500E-7	3.095301E-3
2.846000E-7	3.043912E-3
2.846500E-7	3.016505E-3
2.847000E-7	3.076458E-3
2.847500E-7	3.156967E-3
2.848000E-7	3.280299E-3
2.848500E-7	3.367660E-3
2.849000E-7	3.494418E-3
2.849500E-7	3.597195E-3
2.850000E-7	3.665713E-3
2.850500E-7	3.662287E-3
2.851000E-7	3.631454E-3
2.851500E-7	3.604047E-3
2.852000E-7	3.607473E-3
